"","ORG_CODE","SEX","AGE","POP","abs_pop"
"8800","P81721","FEMALE","66",11,11
"8801","P81721","FEMALE","67",11,11
"8802","P81721","FEMALE","68",8,8
"8803","P81721","FEMALE","69",10,10
"8804","P81721","FEMALE","7",18,18
"8805","P81721","FEMALE","70",17,17
"8806","P81721","FEMALE","71",8,8
"8807","P81721","FEMALE","72",11,11
"8808","P81721","FEMALE","73",6,6
"8809","P81721","FEMALE","74",7,7
"8810","P81721","FEMALE","75",6,6
"8811","P81721","FEMALE","76",4,4
"8812","P81721","FEMALE","77",8,8
"8813","P81721","FEMALE","78",6,6
"8814","P81721","FEMALE","79",3,3
"8815","P81721","FEMALE","8",14,14
"8816","P81721","FEMALE","80",4,4
"8817","P81721","FEMALE","81",2,2
"8818","P81721","FEMALE","82",5,5
"8819","P81721","FEMALE","83",0,0
"8820","P81721","FEMALE","84",2,2
"8821","P81721","FEMALE","85",1,1
"8822","P81721","FEMALE","86",5,5
"8823","P81721","FEMALE","87",2,2
"8824","P81721","FEMALE","88",1,1
"8825","P81721","FEMALE","89",0,0
"8826","P81721","FEMALE","9",24,24
"8827","P81721","FEMALE","90",2,2
"8828","P81721","FEMALE","91",1,1
"8829","P81721","FEMALE","92",1,1
"8830","P81721","FEMALE","93",0,0
"8831","P81721","FEMALE","94",0,0
"8832","P81721","FEMALE","95+",1,1
"8833","P81724","FEMALE","0",6,6
"8834","P81724","FEMALE","1",19,19
"8835","P81724","FEMALE","10",26,26
"8836","P81724","FEMALE","11",28,28
"8837","P81724","FEMALE","12",22,22
"8838","P81724","FEMALE","13",11,11
"8839","P81724","FEMALE","14",32,32
"8840","P81724","FEMALE","15",22,22
"8841","P81724","FEMALE","16",20,20
"8842","P81724","FEMALE","17",18,18
"8843","P81724","FEMALE","18",19,19
"8844","P81724","FEMALE","19",21,21
"8845","P81724","FEMALE","2",10,10
"8846","P81724","FEMALE","20",9,9
"8847","P81724","FEMALE","21",14,14
"8848","P81724","FEMALE","22",9,9
"8849","P81724","FEMALE","23",13,13
"8850","P81724","FEMALE","24",10,10
"8851","P81724","FEMALE","25",13,13
"8852","P81724","FEMALE","26",8,8
"8853","P81724","FEMALE","27",18,18
"8854","P81724","FEMALE","28",11,11
"8855","P81724","FEMALE","29",13,13
"8856","P81724","FEMALE","3",20,20
"8857","P81724","FEMALE","30",9,9
"8858","P81724","FEMALE","31",12,12
"8859","P81724","FEMALE","32",22,22
"8860","P81724","FEMALE","33",20,20
"8861","P81724","FEMALE","34",19,19
"8862","P81724","FEMALE","35",21,21
"8863","P81724","FEMALE","36",20,20
"8864","P81724","FEMALE","37",12,12
"8865","P81724","FEMALE","38",23,23
"8866","P81724","FEMALE","39",21,21
"8867","P81724","FEMALE","4",21,21
"8868","P81724","FEMALE","40",20,20
"8869","P81724","FEMALE","41",19,19
"8870","P81724","FEMALE","42",13,13
"8871","P81724","FEMALE","43",15,15
"8872","P81724","FEMALE","44",14,14
"8873","P81724","FEMALE","45",10,10
"8874","P81724","FEMALE","46",10,10
"8875","P81724","FEMALE","47",8,8
"8876","P81724","FEMALE","48",17,17
"8877","P81724","FEMALE","49",6,6
"8878","P81724","FEMALE","5",28,28
"8879","P81724","FEMALE","50",8,8
"8880","P81724","FEMALE","51",8,8
"8881","P81724","FEMALE","52",15,15
"8882","P81724","FEMALE","53",7,7
"8883","P81724","FEMALE","54",9,9
"8884","P81724","FEMALE","55",14,14
"8885","P81724","FEMALE","56",6,6
"8886","P81724","FEMALE","57",8,8
"8887","P81724","FEMALE","58",4,4
"8888","P81724","FEMALE","59",11,11
"8889","P81724","FEMALE","6",23,23
"8890","P81724","FEMALE","60",5,5
"8891","P81724","FEMALE","61",5,5
"8892","P81724","FEMALE","62",5,5
"8893","P81724","FEMALE","63",10,10
"8894","P81724","FEMALE","64",5,5
"8895","P81724","FEMALE","65",7,7
"8896","P81724","FEMALE","66",8,8
"8897","P81724","FEMALE","67",5,5
"8898","P81724","FEMALE","68",8,8
"8899","P81724","FEMALE","69",4,4
"8900","P81724","FEMALE","7",28,28
"8901","P81724","FEMALE","70",5,5
"8902","P81724","FEMALE","71",7,7
"8903","P81724","FEMALE","72",8,8
"8904","P81724","FEMALE","73",5,5
"8905","P81724","FEMALE","74",1,1
"8906","P81724","FEMALE","75",3,3
"8907","P81724","FEMALE","76",1,1
"8908","P81724","FEMALE","77",4,4
"8909","P81724","FEMALE","78",0,0
"8910","P81724","FEMALE","79",2,2
"8911","P81724","FEMALE","8",22,22
"8912","P81724","FEMALE","80",2,2
"8913","P81724","FEMALE","81",4,4
"8914","P81724","FEMALE","82",2,2
"8915","P81724","FEMALE","83",1,1
"8916","P81724","FEMALE","84",0,0
"8917","P81724","FEMALE","85",2,2
"8918","P81724","FEMALE","86",0,0
"8919","P81724","FEMALE","87",2,2
"8920","P81724","FEMALE","88",2,2
"8921","P81724","FEMALE","89",2,2
"8922","P81724","FEMALE","9",26,26
"8923","P81724","FEMALE","90",1,1
"8924","P81724","FEMALE","91",1,1
"8925","P81724","FEMALE","92",0,0
"8926","P81724","FEMALE","93",0,0
"8927","P81724","FEMALE","94",0,0
"8928","P81724","FEMALE","95+",2,2
"8929","P81734","FEMALE","0",120,120
"8930","P81734","FEMALE","1",137,137
"8931","P81734","FEMALE","10",154,154
"8932","P81734","FEMALE","11",126,126
"8933","P81734","FEMALE","12",158,158
"8934","P81734","FEMALE","13",139,139
"8935","P81734","FEMALE","14",121,121
"8936","P81734","FEMALE","15",132,132
"8937","P81734","FEMALE","16",125,125
"8938","P81734","FEMALE","17",116,116
"8939","P81734","FEMALE","18",116,116
"8940","P81734","FEMALE","19",121,121
"8941","P81734","FEMALE","2",108,108
"8942","P81734","FEMALE","20",104,104
"8943","P81734","FEMALE","21",120,120
"8944","P81734","FEMALE","22",127,127
"8945","P81734","FEMALE","23",133,133
"8946","P81734","FEMALE","24",137,137
"8947","P81734","FEMALE","25",130,130
"8948","P81734","FEMALE","26",139,139
"8949","P81734","FEMALE","27",136,136
"8950","P81734","FEMALE","28",157,157
"8951","P81734","FEMALE","29",138,138
"8952","P81734","FEMALE","3",154,154
"8953","P81734","FEMALE","30",140,140
"8954","P81734","FEMALE","31",140,140
"8955","P81734","FEMALE","32",156,156
"8956","P81734","FEMALE","33",144,144
"8957","P81734","FEMALE","34",135,135
"8958","P81734","FEMALE","35",158,158
"8959","P81734","FEMALE","36",141,141
"8960","P81734","FEMALE","37",138,138
"8961","P81734","FEMALE","38",143,143
"8962","P81734","FEMALE","39",154,154
"8963","P81734","FEMALE","4",146,146
"8964","P81734","FEMALE","40",128,128
"8965","P81734","FEMALE","41",123,123
"8966","P81734","FEMALE","42",98,98
"8967","P81734","FEMALE","43",104,104
"8968","P81734","FEMALE","44",130,130
"8969","P81734","FEMALE","45",129,129
"8970","P81734","FEMALE","46",120,120
"8971","P81734","FEMALE","47",129,129
"8972","P81734","FEMALE","48",122,122
"8973","P81734","FEMALE","49",124,124
"8974","P81734","FEMALE","5",120,120
"8975","P81734","FEMALE","50",123,123
"8976","P81734","FEMALE","51",129,129
"8977","P81734","FEMALE","52",139,139
"8978","P81734","FEMALE","53",124,124
"8979","P81734","FEMALE","54",109,109
"8980","P81734","FEMALE","55",108,108
"8981","P81734","FEMALE","56",111,111
"8982","P81734","FEMALE","57",93,93
"8983","P81734","FEMALE","58",96,96
"8984","P81734","FEMALE","59",88,88
"8985","P81734","FEMALE","6",147,147
"8986","P81734","FEMALE","60",95,95
"8987","P81734","FEMALE","61",90,90
"8988","P81734","FEMALE","62",97,97
"8989","P81734","FEMALE","63",69,69
"8990","P81734","FEMALE","64",74,74
"8991","P81734","FEMALE","65",76,76
"8992","P81734","FEMALE","66",71,71
"8993","P81734","FEMALE","67",68,68
"8994","P81734","FEMALE","68",68,68
"8995","P81734","FEMALE","69",69,69
"8996","P81734","FEMALE","7",133,133
"8997","P81734","FEMALE","70",63,63
"8998","P81734","FEMALE","71",60,60
"8999","P81734","FEMALE","72",55,55
"9000","P81734","FEMALE","73",61,61
"9001","P81734","FEMALE","74",57,57
"9002","P81734","FEMALE","75",44,44
"9003","P81734","FEMALE","76",41,41
"9004","P81734","FEMALE","77",35,35
"9005","P81734","FEMALE","78",40,40
"9006","P81734","FEMALE","79",28,28
"9007","P81734","FEMALE","8",159,159
"9008","P81734","FEMALE","80",22,22
"9009","P81734","FEMALE","81",33,33
"9010","P81734","FEMALE","82",26,26
"9011","P81734","FEMALE","83",33,33
"9012","P81734","FEMALE","84",27,27
"9013","P81734","FEMALE","85",25,25
"9014","P81734","FEMALE","86",16,16
"9015","P81734","FEMALE","87",15,15
"9016","P81734","FEMALE","88",18,18
"9017","P81734","FEMALE","89",12,12
"9018","P81734","FEMALE","9",139,139
"9019","P81734","FEMALE","90",10,10
"9020","P81734","FEMALE","91",6,6
"9021","P81734","FEMALE","92",9,9
"9022","P81734","FEMALE","93",8,8
"9023","P81734","FEMALE","94",6,6
"9024","P81734","FEMALE","95+",13,13
"9025","P81771","FEMALE","0",27,27
"9026","P81771","FEMALE","1",22,22
"9027","P81771","FEMALE","10",38,38
"9028","P81771","FEMALE","11",33,33
"9029","P81771","FEMALE","12",48,48
"9030","P81771","FEMALE","13",40,40
"9031","P81771","FEMALE","14",31,31
"9032","P81771","FEMALE","15",32,32
"9033","P81771","FEMALE","16",42,42
"9034","P81771","FEMALE","17",36,36
"9035","P81771","FEMALE","18",26,26
"9036","P81771","FEMALE","19",32,32
"9037","P81771","FEMALE","2",30,30
"9038","P81771","FEMALE","20",32,32
"9039","P81771","FEMALE","21",23,23
"9040","P81771","FEMALE","22",28,28
"9041","P81771","FEMALE","23",27,27
"9042","P81771","FEMALE","24",28,28
"9043","P81771","FEMALE","25",26,26
"9044","P81771","FEMALE","26",35,35
"9045","P81771","FEMALE","27",26,26
"9046","P81771","FEMALE","28",40,40
"9047","P81771","FEMALE","29",30,30
"9048","P81771","FEMALE","3",34,34
"9049","P81771","FEMALE","30",36,36
"9050","P81771","FEMALE","31",37,37
"9051","P81771","FEMALE","32",42,42
"9052","P81771","FEMALE","33",37,37
"9053","P81771","FEMALE","34",34,34
"9054","P81771","FEMALE","35",30,30
"9055","P81771","FEMALE","36",33,33
"9056","P81771","FEMALE","37",31,31
"9057","P81771","FEMALE","38",38,38
"9058","P81771","FEMALE","39",42,42
"9059","P81771","FEMALE","4",40,40
"9060","P81771","FEMALE","40",26,26
"9061","P81771","FEMALE","41",36,36
"9062","P81771","FEMALE","42",26,26
"9063","P81771","FEMALE","43",24,24
"9064","P81771","FEMALE","44",31,31
"9065","P81771","FEMALE","45",28,28
"9066","P81771","FEMALE","46",35,35
"9067","P81771","FEMALE","47",33,33
"9068","P81771","FEMALE","48",33,33
"9069","P81771","FEMALE","49",29,29
"9070","P81771","FEMALE","5",36,36
"9071","P81771","FEMALE","50",24,24
"9072","P81771","FEMALE","51",27,27
"9073","P81771","FEMALE","52",20,20
"9074","P81771","FEMALE","53",29,29
"9075","P81771","FEMALE","54",18,18
"9076","P81771","FEMALE","55",24,24
"9077","P81771","FEMALE","56",25,25
"9078","P81771","FEMALE","57",28,28
"9079","P81771","FEMALE","58",32,32
"9080","P81771","FEMALE","59",33,33
"9081","P81771","FEMALE","6",34,34
"9082","P81771","FEMALE","60",17,17
"9083","P81771","FEMALE","61",31,31
"9084","P81771","FEMALE","62",17,17
"9085","P81771","FEMALE","63",22,22
"9086","P81771","FEMALE","64",16,16
"9087","P81771","FEMALE","65",31,31
"9088","P81771","FEMALE","66",21,21
"9089","P81771","FEMALE","67",21,21
"9090","P81771","FEMALE","68",24,24
"9091","P81771","FEMALE","69",24,24
"9092","P81771","FEMALE","7",35,35
"9093","P81771","FEMALE","70",17,17
"9094","P81771","FEMALE","71",23,23
"9095","P81771","FEMALE","72",23,23
"9096","P81771","FEMALE","73",15,15
"9097","P81771","FEMALE","74",10,10
"9098","P81771","FEMALE","75",15,15
"9099","P81771","FEMALE","76",14,14
"9100","P81771","FEMALE","77",12,12
"9101","P81771","FEMALE","78",11,11
"9102","P81771","FEMALE","79",12,12
"9103","P81771","FEMALE","8",31,31
"9104","P81771","FEMALE","80",14,14
"9105","P81771","FEMALE","81",13,13
"9106","P81771","FEMALE","82",12,12
"9107","P81771","FEMALE","83",9,9
"9108","P81771","FEMALE","84",6,6
"9109","P81771","FEMALE","85",9,9
"9110","P81771","FEMALE","86",8,8
"9111","P81771","FEMALE","87",7,7
"9112","P81771","FEMALE","88",4,4
"9113","P81771","FEMALE","89",2,2
"9114","P81771","FEMALE","9",40,40
"9115","P81771","FEMALE","90",1,1
"9116","P81771","FEMALE","91",1,1
"9117","P81771","FEMALE","92",7,7
"9118","P81771","FEMALE","93",0,0
"9119","P81771","FEMALE","94",4,4
"9120","P81771","FEMALE","95+",5,5
"9121","Y02657","FEMALE","0",45,45
"9122","Y02657","FEMALE","1",47,47
"9123","Y02657","FEMALE","10",50,50
"9124","Y02657","FEMALE","11",64,64
"9125","Y02657","FEMALE","12",45,45
"9126","Y02657","FEMALE","13",61,61
"9127","Y02657","FEMALE","14",46,46
"9128","Y02657","FEMALE","15",42,42
"9129","Y02657","FEMALE","16",50,50
"9130","Y02657","FEMALE","17",56,56
"9131","Y02657","FEMALE","18",40,40
"9132","Y02657","FEMALE","19",33,33
"9133","Y02657","FEMALE","2",60,60
"9134","Y02657","FEMALE","20",49,49
"9135","Y02657","FEMALE","21",57,57
"9136","Y02657","FEMALE","22",41,41
"9137","Y02657","FEMALE","23",45,45
"9138","Y02657","FEMALE","24",58,58
"9139","Y02657","FEMALE","25",55,55
"9140","Y02657","FEMALE","26",63,63
"9141","Y02657","FEMALE","27",73,73
"9142","Y02657","FEMALE","28",69,69
"9143","Y02657","FEMALE","29",66,66
"9144","Y02657","FEMALE","3",59,59
"9145","Y02657","FEMALE","30",62,62
"9146","Y02657","FEMALE","31",59,59
"9147","Y02657","FEMALE","32",66,66
"9148","Y02657","FEMALE","33",58,58
"9149","Y02657","FEMALE","34",73,73
"9150","Y02657","FEMALE","35",65,65
"9151","Y02657","FEMALE","36",63,63
"9152","Y02657","FEMALE","37",53,53
"9153","Y02657","FEMALE","38",51,51
"9154","Y02657","FEMALE","39",49,49
"9155","Y02657","FEMALE","4",62,62
"9156","Y02657","FEMALE","40",51,51
"9157","Y02657","FEMALE","41",47,47
"9158","Y02657","FEMALE","42",48,48
"9159","Y02657","FEMALE","43",42,42
"9160","Y02657","FEMALE","44",37,37
"9161","Y02657","FEMALE","45",41,41
"9162","Y02657","FEMALE","46",35,35
"9163","Y02657","FEMALE","47",46,46
"9164","Y02657","FEMALE","48",50,50
"9165","Y02657","FEMALE","49",37,37
"9166","Y02657","FEMALE","5",77,77
"9167","Y02657","FEMALE","50",54,54
"9168","Y02657","FEMALE","51",45,45
"9169","Y02657","FEMALE","52",53,53
"9170","Y02657","FEMALE","53",45,45
"9171","Y02657","FEMALE","54",39,39
"9172","Y02657","FEMALE","55",32,32
"9173","Y02657","FEMALE","56",43,43
"9174","Y02657","FEMALE","57",52,52
"9175","Y02657","FEMALE","58",34,34
"9176","Y02657","FEMALE","59",38,38
"9177","Y02657","FEMALE","6",57,57
"9178","Y02657","FEMALE","60",34,34
"9179","Y02657","FEMALE","61",38,38
"9180","Y02657","FEMALE","62",40,40
"9181","Y02657","FEMALE","63",28,28
"9182","Y02657","FEMALE","64",39,39
"9183","Y02657","FEMALE","65",27,27
"9184","Y02657","FEMALE","66",32,32
"9185","Y02657","FEMALE","67",31,31
"9186","Y02657","FEMALE","68",27,27
"9187","Y02657","FEMALE","69",20,20
"9188","Y02657","FEMALE","7",79,79
"9189","Y02657","FEMALE","70",26,26
"9190","Y02657","FEMALE","71",41,41
"9191","Y02657","FEMALE","72",31,31
"9192","Y02657","FEMALE","73",31,31
"9193","Y02657","FEMALE","74",21,21
"9194","Y02657","FEMALE","75",22,22
"9195","Y02657","FEMALE","76",19,19
"9196","Y02657","FEMALE","77",19,19
"9197","Y02657","FEMALE","78",19,19
"9198","Y02657","FEMALE","79",12,12
"9199","Y02657","FEMALE","8",59,59
"9200","Y02657","FEMALE","80",21,21
"9201","Y02657","FEMALE","81",16,16
"9202","Y02657","FEMALE","82",11,11
"9203","Y02657","FEMALE","83",11,11
"9204","Y02657","FEMALE","84",8,8
"9205","Y02657","FEMALE","85",13,13
"9206","Y02657","FEMALE","86",12,12
"9207","Y02657","FEMALE","87",9,9
"9208","Y02657","FEMALE","88",10,10
"9209","Y02657","FEMALE","89",5,5
"9210","Y02657","FEMALE","9",67,67
"9211","Y02657","FEMALE","90",4,4
"9212","Y02657","FEMALE","91",7,7
"9213","Y02657","FEMALE","92",5,5
"9214","Y02657","FEMALE","93",5,5
"9215","Y02657","FEMALE","94",3,3
"9216","Y02657","FEMALE","95+",4,4
"9217","P81003","FEMALE","0",32,32
"9218","P81003","FEMALE","1",33,33
"9219","P81003","FEMALE","10",36,36
"9220","P81003","FEMALE","11",48,48
"9221","P81003","FEMALE","12",71,71
"9222","P81003","FEMALE","13",63,63
"9223","P81003","FEMALE","14",49,49
"9224","P81003","FEMALE","15",50,50
"9225","P81003","FEMALE","16",45,45
"9226","P81003","FEMALE","17",43,43
"9227","P81003","FEMALE","18",48,48
"9228","P81003","FEMALE","19",43,43
"9229","P81003","FEMALE","2",41,41
"9230","P81003","FEMALE","20",50,50
"9231","P81003","FEMALE","21",57,57
"9232","P81003","FEMALE","22",41,41
"9233","P81003","FEMALE","23",49,49
"9234","P81003","FEMALE","24",41,41
"9235","P81003","FEMALE","25",41,41
"9236","P81003","FEMALE","26",61,61
"9237","P81003","FEMALE","27",40,40
"9238","P81003","FEMALE","28",44,44
"9239","P81003","FEMALE","29",57,57
"9240","P81003","FEMALE","3",29,29
"9241","P81003","FEMALE","30",48,48
"9242","P81003","FEMALE","31",52,52
"9243","P81003","FEMALE","32",58,58
"9244","P81003","FEMALE","33",36,36
"9245","P81003","FEMALE","34",46,46
"9246","P81003","FEMALE","35",37,37
"9247","P81003","FEMALE","36",50,50
"9248","P81003","FEMALE","37",61,61
"9249","P81003","FEMALE","38",55,55
"9250","P81003","FEMALE","39",53,53
"9251","P81003","FEMALE","4",43,43
"9252","P81003","FEMALE","40",65,65
"9253","P81003","FEMALE","41",59,59
"9254","P81003","FEMALE","42",43,43
"9255","P81003","FEMALE","43",68,68
"9256","P81003","FEMALE","44",51,51
"9257","P81003","FEMALE","45",62,62
"9258","P81003","FEMALE","46",67,67
"9259","P81003","FEMALE","47",90,90
"9260","P81003","FEMALE","48",66,66
"9261","P81003","FEMALE","49",76,76
"9262","P81003","FEMALE","5",34,34
"9263","P81003","FEMALE","50",80,80
"9264","P81003","FEMALE","51",88,88
"9265","P81003","FEMALE","52",68,68
"9266","P81003","FEMALE","53",84,84
"9267","P81003","FEMALE","54",65,65
"9268","P81003","FEMALE","55",99,99
"9269","P81003","FEMALE","56",82,82
"9270","P81003","FEMALE","57",94,94
"9271","P81003","FEMALE","58",90,90
"9272","P81003","FEMALE","59",91,91
"9273","P81003","FEMALE","6",49,49
"9274","P81003","FEMALE","60",67,67
"9275","P81003","FEMALE","61",86,86
"9276","P81003","FEMALE","62",83,83
"9277","P81003","FEMALE","63",88,88
"9278","P81003","FEMALE","64",68,68
"9279","P81003","FEMALE","65",85,85
"9280","P81003","FEMALE","66",66,66
"9281","P81003","FEMALE","67",68,68
"9282","P81003","FEMALE","68",73,73
"9283","P81003","FEMALE","69",69,69
"9284","P81003","FEMALE","7",42,42
"9285","P81003","FEMALE","70",77,77
"9286","P81003","FEMALE","71",69,69
"9287","P81003","FEMALE","72",89,89
"9288","P81003","FEMALE","73",74,74
"9289","P81003","FEMALE","74",59,59
"9290","P81003","FEMALE","75",57,57
"9291","P81003","FEMALE","76",64,64
"9292","P81003","FEMALE","77",43,43
"9293","P81003","FEMALE","78",38,38
"9294","P81003","FEMALE","79",38,38
"9295","P81003","FEMALE","8",34,34
"9296","P81003","FEMALE","80",44,44
"9297","P81003","FEMALE","81",28,28
"9298","P81003","FEMALE","82",29,29
"9299","P81003","FEMALE","83",32,32
"9300","P81003","FEMALE","84",32,32
"9301","P81003","FEMALE","85",29,29
"9302","P81003","FEMALE","86",26,26
"9303","P81003","FEMALE","87",19,19
"9304","P81003","FEMALE","88",19,19
"9305","P81003","FEMALE","89",28,28
"9306","P81003","FEMALE","9",51,51
"9307","P81003","FEMALE","90",13,13
"9308","P81003","FEMALE","91",11,11
"9309","P81003","FEMALE","92",8,8
"9310","P81003","FEMALE","93",11,11
"9311","P81003","FEMALE","94",11,11
"9312","P81003","FEMALE","95+",15,15
"9313","P81008","FEMALE","0",32,32
"9314","P81008","FEMALE","1",34,34
"9315","P81008","FEMALE","10",39,39
"9316","P81008","FEMALE","11",36,36
"9317","P81008","FEMALE","12",37,37
"9318","P81008","FEMALE","13",27,27
"9319","P81008","FEMALE","14",30,30
"9320","P81008","FEMALE","15",37,37
"9321","P81008","FEMALE","16",23,23
"9322","P81008","FEMALE","17",32,32
"9323","P81008","FEMALE","18",32,32
"9324","P81008","FEMALE","19",21,21
"9325","P81008","FEMALE","2",29,29
"9326","P81008","FEMALE","20",36,36
"9327","P81008","FEMALE","21",24,24
"9328","P81008","FEMALE","22",24,24
"9329","P81008","FEMALE","23",27,27
"9330","P81008","FEMALE","24",38,38
"9331","P81008","FEMALE","25",45,45
"9332","P81008","FEMALE","26",48,48
"9333","P81008","FEMALE","27",41,41
"9334","P81008","FEMALE","28",38,38
"9335","P81008","FEMALE","29",42,42
"9336","P81008","FEMALE","3",30,30
"9337","P81008","FEMALE","30",33,33
"9338","P81008","FEMALE","31",39,39
"9339","P81008","FEMALE","32",43,43
"9340","P81008","FEMALE","33",45,45
"9341","P81008","FEMALE","34",52,52
"9342","P81008","FEMALE","35",42,42
"9343","P81008","FEMALE","36",45,45
"9344","P81008","FEMALE","37",43,43
"9345","P81008","FEMALE","38",41,41
"9346","P81008","FEMALE","39",36,36
"9347","P81008","FEMALE","4",37,37
"9348","P81008","FEMALE","40",41,41
"9349","P81008","FEMALE","41",30,30
"9350","P81008","FEMALE","42",32,32
"9351","P81008","FEMALE","43",35,35
"9352","P81008","FEMALE","44",33,33
"9353","P81008","FEMALE","45",33,33
"9354","P81008","FEMALE","46",38,38
"9355","P81008","FEMALE","47",30,30
"9356","P81008","FEMALE","48",43,43
"9357","P81008","FEMALE","49",46,46
"9358","P81008","FEMALE","5",44,44
"9359","P81008","FEMALE","50",37,37
"9360","P81008","FEMALE","51",46,46
"9361","P81008","FEMALE","52",49,49
"9362","P81008","FEMALE","53",49,49
"9363","P81008","FEMALE","54",44,44
"9364","P81008","FEMALE","55",53,53
